transaction_type,transaction_amount,timestamp,source_account,destination_account,transaction_mode,balance_before,currency,transaction_frequency,average_transaction_value,device_type,region,balance_after,fraud_flag
CASH_OUT,2326.55,1/2/2023 4:51,Personal,Personal,ATM,1948.66,USD,14,477.12,PC,Kenya,0,0
CREDIT,3616.46,1/2/2023 4:52,Business,Personal,Bank Transfer,3524.9,USD,3,190.2,PC,India,0,0
CREDIT,3287.08,1/2/2023 4:53,Merchant,Personal,ATM,3544.89,INR,24,1445.56,Tablet,Kenya,257.81,0
CREDIT,3546.74,1/2/2023 4:54,Personal,Personal,Mobile,4743.7,GBP,13,811.87,Mobile,USA,1196.96,0
TRANSFER,51.73,1/2/2023 4:55,Merchant,Personal,Online,3407.95,INR,43,1543.86,PC,Canada,3356.22,0
DEBIT,1096.16,1/2/2023 4:56,Personal,Merchant,Mobile,1162.88,GBP,29,918.32,Tablet,USA,66.72,0
CREDIT,3311.8,1/2/2023 4:57,Personal,Personal,Bank Transfer,1541.72,GBP,8,724.7,PC,UK,0,0
TRANSFER,2425.11,1/2/2023 4:58,Personal,Merchant,ATM,431.04,INR,42,929.85,PC,India,0,0
DEBIT,36.51,1/2/2023 4:59,Business,Personal,Mobile,4755.47,GBP,31,1509.69,PC,UK,4718.96,0
CASH_OUT,4024.43,1/2/2023 5:00,Merchant,Business,Mobile,9549.03,EUR,26,1809.33,PC,India,5524.6,1
TRANSFER,3866.32,1/2/2023 5:01,Merchant,Business,Bank Transfer,1245.18,GBP,18,147.05,Mobile,Canada,0,0
PAYMENT,2746.61,1/2/2023 5:02,Merchant,Personal,Online,9468.02,GBP,18,1072.02,Tablet,Kenya,6721.41,0
TRANSFER,341.65,1/2/2023 5:03,Personal,Business,Mobile,7360.28,INR,7,114.03,Tablet,India,7018.63,0
TRANSFER,3834.91,1/2/2023 5:04,Business,Merchant,Bank Transfer,6411.24,USD,48,963.4,PC,USA,2576.33,0
DEBIT,2922.73,1/2/2023 5:05,Personal,Personal,Online,6488.25,KES,38,1776.3,Tablet,Kenya,3565.52,0
CASH_OUT,3911.98,1/2/2023 5:06,Merchant,Merchant,Online,8284.6,GBP,48,755.1,PC,Canada,4372.62,0
PAYMENT,3761.22,1/2/2023 5:07,Business,Personal,ATM,1158.51,KES,16,1868.28,Tablet,USA,0,0
CREDIT,4016.98,1/2/2023 5:08,Business,Business,Bank Transfer,5097.07,GBP,33,1279.69,Mobile,Kenya,1080.09,0
CREDIT,2594.86,1/2/2023 5:09,Business,Merchant,Online,7001.2,INR,3,1871.6,Mobile,India,4406.34,0
TRANSFER,710.22,1/2/2023 5:10,Merchant,Business,ATM,5909.52,INR,38,1526.47,Tablet,India,5199.3,0
DEBIT,3359.08,1/2/2023 5:11,Business,Business,POS,8344.51,GBP,4,251.7,PC,USA,4985.43,0
DEBIT,3106.16,1/2/2023 5:12,Business,Personal,Bank Transfer,815.49,INR,36,500.75,PC,Germany,0,0
CREDIT,3713.84,1/2/2023 5:13,Personal,Merchant,POS,6937.94,INR,4,818.63,PC,India,3224.1,0
PAYMENT,857.71,1/2/2023 5:14,Personal,Business,Online,5386.87,GBP,42,381.71,PC,Germany,4529.16,0
CASH_OUT,982.93,1/2/2023 5:15,Business,Personal,Bank Transfer,3853.69,USD,9,1015.08,Mobile,Kenya,2870.76,0
PAYMENT,4453.14,1/2/2023 5:16,Business,Personal,ATM,3468.72,GBP,40,969.17,PC,Germany,0,0
CASH_OUT,3752.39,1/2/2023 5:17,Personal,Personal,Online,6246.24,USD,17,1914.71,PC,USA,2493.85,0
CREDIT,4542.06,1/2/2023 5:18,Personal,Business,Bank Transfer,8920.85,INR,17,895.77,PC,UK,4378.79,1
CASH_OUT,3795.99,1/2/2023 5:19,Personal,Personal,Bank Transfer,5012.14,USD,33,1581.97,PC,UK,1216.15,0
DEBIT,2989.8,1/2/2023 5:20,Merchant,Merchant,POS,8264.76,INR,20,1886.73,Mobile,USA,5274.96,0
TRANSFER,3274.12,1/2/2023 5:21,Merchant,Merchant,Online,4081.35,USD,14,1760.13,Tablet,Australia,807.23,0
TRANSFER,4446.75,1/2/2023 5:22,Personal,Business,ATM,1113.71,USD,22,456.9,Tablet,UK,0,0
CREDIT,2898.25,1/2/2023 5:23,Business,Merchant,ATM,708.91,GBP,27,1017.26,PC,USA,0,0
DEBIT,3165.63,1/2/2023 5:24,Personal,Personal,Online,608.21,USD,43,728.09,PC,India,0,0
PAYMENT,790.82,1/2/2023 5:25,Merchant,Business,Online,3863.49,INR,3,829.72,Tablet,Germany,3072.67,0
DEBIT,2374.87,1/2/2023 5:26,Business,Personal,Mobile,3438.65,GBP,24,753.57,Mobile,UK,1063.78,0
TRANSFER,3584.82,1/2/2023 5:27,Merchant,Business,POS,7207.58,USD,30,1661.4,Mobile,India,3622.76,0
TRANSFER,1362,1/2/2023 5:28,Business,Business,Online,7453.93,GBP,8,931.67,Mobile,UK,6091.93,0
DEBIT,1019.25,1/2/2023 5:29,Merchant,Personal,Online,603.45,KES,22,1071.2,Mobile,Kenya,0,0
DEBIT,1576,1/2/2023 5:30,Business,Merchant,Mobile,2289.12,GBP,25,1965.77,Mobile,USA,713.12,0
TRANSFER,1215.09,1/2/2023 5:31,Business,Merchant,Mobile,2815.19,KES,10,166.96,Mobile,USA,1600.1,0
PAYMENT,1082.41,1/2/2023 5:32,Business,Business,Bank Transfer,5521.36,KES,49,1001.52,Mobile,India,4438.95,0
CREDIT,2130.01,1/2/2023 5:33,Business,Personal,ATM,1530.7,GBP,29,1559.42,Mobile,Australia,0,0
CREDIT,4540.11,1/2/2023 5:34,Merchant,Personal,POS,1426.02,INR,40,344.77,Mobile,Kenya,0,0
DEBIT,2540.23,1/2/2023 5:35,Merchant,Business,Bank Transfer,9443.51,INR,1,1242.49,PC,Germany,6903.28,0
CREDIT,947.72,1/2/2023 5:36,Business,Merchant,Online,8061.61,INR,21,516.96,Mobile,Kenya,7113.89,0
TRANSFER,394.09,1/2/2023 5:37,Business,Personal,Mobile,1888.48,EUR,39,1741.44,PC,Australia,1494.39,0
TRANSFER,3483.82,1/2/2023 5:38,Merchant,Merchant,ATM,4125.02,KES,24,687.84,Tablet,Kenya,641.2,0
DEBIT,1920.17,1/2/2023 5:39,Business,Merchant,Bank Transfer,3620.66,GBP,9,691.67,PC,Canada,1700.49,0
DEBIT,4110.94,1/2/2023 5:40,Business,Business,ATM,7930.94,INR,44,1216.48,Tablet,Germany,3820,0
DEBIT,3300.96,1/2/2023 5:41,Business,Business,Mobile,5151.11,INR,26,407.95,PC,Germany,1850.15,0
PAYMENT,3983.24,1/2/2023 5:42,Personal,Merchant,Bank Transfer,1365.71,GBP,9,605.53,Tablet,Kenya,0,0
CREDIT,1367.01,1/2/2023 5:43,Business,Personal,Bank Transfer,7416.02,KES,20,862.43,PC,UK,6049.01,0
DEBIT,3464.87,1/2/2023 5:44,Personal,Personal,ATM,4029.19,GBP,35,739.59,PC,Canada,564.32,0
CASH_OUT,1327.67,1/2/2023 5:45,Business,Business,Mobile,2702.95,EUR,36,1073.51,Tablet,UK,1375.28,1
CASH_OUT,4695.95,1/2/2023 5:46,Merchant,Merchant,Online,3817.44,EUR,42,1219.3,Mobile,Kenya,0,0
TRANSFER,3185.51,1/2/2023 5:47,Personal,Personal,Bank Transfer,5027.79,GBP,36,1155,Mobile,UK,1842.28,0
CREDIT,1629.31,1/2/2023 5:48,Personal,Personal,Online,3496.84,KES,9,1325.63,Mobile,Germany,1867.53,0
DEBIT,1354.86,1/2/2023 5:49,Business,Business,Mobile,2494.87,INR,22,650.11,Mobile,Germany,1140.01,0
CASH_OUT,962.72,1/2/2023 5:50,Business,Merchant,Bank Transfer,4045.17,EUR,1,296.53,Mobile,UK,3082.45,0
CREDIT,3476.26,1/2/2023 5:51,Personal,Personal,Bank Transfer,289.81,EUR,5,1533.57,PC,Germany,0,0
TRANSFER,1101.39,1/2/2023 5:52,Merchant,Business,Online,7747.73,KES,9,1709.02,Mobile,USA,6646.34,0
PAYMENT,2980.56,1/2/2023 5:53,Merchant,Personal,POS,1792.35,EUR,37,551.16,PC,Germany,0,0
CREDIT,1330.53,1/2/2023 5:54,Business,Personal,Online,534.66,EUR,38,843.83,Tablet,Kenya,0,0
CREDIT,3313.23,1/2/2023 5:55,Merchant,Personal,Online,6571.62,KES,19,1022.21,Mobile,India,3258.39,1
PAYMENT,4076.55,1/2/2023 5:56,Merchant,Business,POS,7761.97,GBP,8,1089.99,Mobile,UK,3685.42,0
CREDIT,3892.35,1/2/2023 5:57,Business,Merchant,Mobile,8156.91,INR,42,1336.01,Mobile,Canada,4264.56,0
TRANSFER,3806.65,1/2/2023 5:58,Merchant,Business,Mobile,4985.74,INR,43,131.13,Mobile,Australia,1179.09,0
TRANSFER,946.73,1/2/2023 5:59,Business,Merchant,Bank Transfer,2133.15,EUR,32,1456.88,PC,UK,1186.42,0
PAYMENT,451.04,1/2/2023 6:00,Personal,Personal,ATM,7398.55,INR,13,170.84,PC,Australia,6947.51,0
DEBIT,3497.75,1/2/2023 6:01,Business,Merchant,ATM,7027.16,GBP,20,963.16,PC,Australia,3529.41,0
CASH_OUT,1848.05,1/2/2023 6:02,Personal,Personal,Bank Transfer,2538.08,EUR,36,1663.96,Tablet,Germany,690.03,0
DEBIT,2167.41,1/2/2023 6:03,Personal,Personal,ATM,9043.74,INR,43,929.87,PC,Germany,6876.33,0
CREDIT,165.43,1/2/2023 6:04,Merchant,Business,Online,1133.28,USD,44,340.73,Mobile,India,967.85,0
CASH_OUT,1305.29,1/2/2023 6:05,Merchant,Personal,Online,9828.61,USD,37,1970.82,Tablet,India,8523.32,0
PAYMENT,178.05,1/2/2023 6:06,Merchant,Business,POS,8616.45,USD,30,1784.11,Tablet,Canada,8438.4,0
PAYMENT,4397.14,1/2/2023 6:07,Business,Merchant,POS,6910.2,USD,10,1554.06,Mobile,Kenya,2513.06,0
CASH_OUT,1224.55,1/2/2023 6:08,Merchant,Merchant,Bank Transfer,9393.62,USD,31,852.45,Mobile,USA,8169.07,0
TRANSFER,2791.11,1/2/2023 6:09,Personal,Personal,Bank Transfer,7250.88,EUR,25,408.5,Mobile,Kenya,4459.77,0
CASH_OUT,204.51,1/2/2023 6:10,Merchant,Business,Bank Transfer,1985.52,KES,29,1885.75,Mobile,Canada,1781.01,0
CREDIT,3337.57,1/2/2023 6:11,Merchant,Personal,Online,4477.35,KES,24,1088.08,PC,UK,1139.78,0
TRANSFER,1621.91,1/2/2023 6:12,Business,Business,ATM,807.88,EUR,39,1712.09,Tablet,Germany,0,1
PAYMENT,4490.62,1/2/2023 6:13,Business,Business,Bank Transfer,3957.61,EUR,21,717.09,Mobile,Kenya,0,0
CASH_OUT,4441.71,1/2/2023 6:14,Personal,Business,Bank Transfer,7441.87,GBP,41,703.81,PC,Australia,3000.16,0
DEBIT,1633.2,1/2/2023 6:15,Business,Merchant,Online,3925.79,KES,9,1971.8,Mobile,Germany,2292.59,0
DEBIT,4505.79,1/2/2023 6:16,Merchant,Business,Online,3369.91,USD,42,1067.57,PC,Germany,0,1
CREDIT,4980.83,1/2/2023 6:17,Business,Merchant,Online,5994.02,EUR,42,324.36,Mobile,Kenya,1013.19,0
DEBIT,4128.82,1/2/2023 6:18,Personal,Business,ATM,8734.82,USD,2,478.37,Mobile,Kenya,4606,1
CASH_OUT,4225.91,1/2/2023 6:19,Merchant,Merchant,Bank Transfer,571.07,KES,4,989.79,Mobile,Australia,0,1
CASH_OUT,1252.55,1/2/2023 6:20,Personal,Merchant,Mobile,3916.16,INR,8,132.82,PC,Australia,2663.61,0
DEBIT,2887.74,1/2/2023 6:21,Business,Merchant,Mobile,1666.58,INR,32,951.94,Mobile,India,0,0
CASH_OUT,345.61,1/2/2023 6:22,Business,Personal,Bank Transfer,6984.01,EUR,14,866.93,PC,Canada,6638.4,0
CREDIT,483.64,1/2/2023 6:23,Personal,Business,Bank Transfer,1146.67,GBP,49,1569.71,PC,Canada,663.03,0
TRANSFER,4994.47,1/2/2023 6:24,Merchant,Personal,Bank Transfer,6681.6,USD,13,742.14,Tablet,Australia,1687.13,1
CREDIT,1639.93,1/2/2023 6:25,Business,Business,Bank Transfer,2933.19,EUR,21,1965.97,PC,USA,1293.26,0
CREDIT,3743.44,1/2/2023 6:26,Business,Business,ATM,2069.28,GBP,24,402.5,PC,Australia,0,0
CASH_OUT,4035.26,1/2/2023 6:27,Merchant,Personal,Mobile,9369.89,USD,18,1202.42,PC,India,5334.63,0
TRANSFER,4291.54,1/2/2023 6:28,Business,Merchant,POS,283.39,KES,45,224.91,PC,USA,0,0
CASH_OUT,4988.17,1/2/2023 6:29,Personal,Business,Mobile,4433.99,INR,40,1481.03,PC,Kenya,0,0
PAYMENT,1215.07,1/2/2023 6:30,Business,Merchant,Mobile,314.11,GBP,26,1989.77,Tablet,Canada,0,0
CASH_OUT,211.35,1/2/2023 6:31,Business,Personal,Online,4887.57,USD,32,1647.32,Mobile,Canada,4676.22,0
CASH_OUT,2061.85,1/2/2023 6:32,Merchant,Merchant,Bank Transfer,5060.37,EUR,44,1133.62,Tablet,USA,2998.52,0
CASH_OUT,659.1,1/2/2023 6:33,Personal,Business,Bank Transfer,3284.46,USD,33,995.25,Tablet,UK,2625.36,0
TRANSFER,121.91,1/2/2023 6:34,Merchant,Business,Bank Transfer,1408.4,EUR,31,1678.31,Mobile,India,1286.49,0
CASH_OUT,1808.53,1/2/2023 6:35,Business,Business,Online,3826.24,INR,18,1875.15,PC,India,2017.71,1
TRANSFER,3920.85,1/2/2023 6:36,Business,Personal,ATM,6755.4,INR,35,1978.95,Mobile,India,2834.55,0
DEBIT,2835.24,1/2/2023 6:37,Merchant,Business,ATM,7845.72,USD,12,823.25,PC,Canada,5010.48,0
PAYMENT,1570.76,1/2/2023 6:38,Merchant,Personal,POS,5354.43,USD,25,1982.29,Mobile,Germany,3783.67,0
TRANSFER,3275.17,1/2/2023 6:39,Merchant,Merchant,ATM,5939.36,EUR,45,354.06,Tablet,Canada,2664.19,0
DEBIT,1167.77,1/2/2023 6:40,Personal,Business,ATM,2086.1,EUR,31,544.42,PC,Germany,918.33,0
TRANSFER,81.76,1/2/2023 6:41,Business,Business,Bank Transfer,2944.57,GBP,10,223.58,Tablet,Canada,2862.81,0
TRANSFER,3824.12,1/2/2023 6:42,Merchant,Business,Mobile,1702.77,GBP,47,579.89,PC,Kenya,0,0
PAYMENT,3122.48,1/2/2023 6:43,Business,Merchant,ATM,2568.02,GBP,34,1547.48,Mobile,Canada,0,0
CREDIT,3813.89,1/2/2023 6:44,Personal,Business,ATM,2326.38,USD,3,1713.2,Mobile,Kenya,0,0
CREDIT,204.3,1/2/2023 6:45,Personal,Personal,Online,5242.54,GBP,46,1568.84,Mobile,Germany,5038.24,0
TRANSFER,4187.23,1/2/2023 6:46,Personal,Merchant,POS,5670.62,USD,39,1280.58,Mobile,India,1483.39,0
CASH_OUT,3101.44,1/2/2023 6:47,Personal,Merchant,Online,9454.98,INR,8,1052.23,Mobile,Germany,6353.54,1
DEBIT,2821.34,1/2/2023 6:48,Business,Merchant,Bank Transfer,2036.15,KES,32,1431.97,Tablet,USA,0,0
CASH_OUT,3126.82,1/2/2023 6:49,Personal,Merchant,Mobile,6452.59,INR,43,812.13,Tablet,India,3325.77,0
CASH_OUT,4323.52,1/2/2023 6:50,Personal,Merchant,POS,8190.87,USD,29,1690.55,PC,Canada,3867.35,0
TRANSFER,2938.81,1/2/2023 6:51,Merchant,Personal,Online,5646.39,USD,22,1370.52,Tablet,Canada,2707.58,0
TRANSFER,2908.94,1/2/2023 6:52,Personal,Merchant,ATM,2624.54,KES,20,1410.72,PC,Canada,0,1
TRANSFER,4953.49,1/2/2023 6:53,Merchant,Business,ATM,2699.25,EUR,6,1095.08,PC,Canada,0,0
TRANSFER,3786.08,1/2/2023 6:54,Personal,Merchant,POS,488.61,EUR,43,1776.2,Tablet,Canada,0,0
CREDIT,2217.05,1/2/2023 6:55,Personal,Merchant,ATM,3123.9,EUR,49,541.43,Tablet,Germany,906.85,0
TRANSFER,3539.91,1/2/2023 6:56,Merchant,Merchant,Online,7471.58,GBP,29,793.24,PC,Australia,3931.67,0
CREDIT,1952.26,1/2/2023 6:57,Personal,Merchant,Online,570.43,EUR,42,1566.4,Tablet,Kenya,0,0
CREDIT,1152.09,1/2/2023 6:58,Business,Merchant,ATM,2271.02,GBP,17,1010.86,Tablet,Australia,1118.93,0
TRANSFER,2988.29,1/2/2023 6:59,Business,Personal,ATM,7091.7,GBP,31,1783.97,Tablet,Germany,4103.41,0
PAYMENT,4641.63,1/2/2023 7:00,Personal,Personal,Bank Transfer,7848.25,EUR,34,725.48,Mobile,UK,3206.62,0
DEBIT,4646.41,1/2/2023 7:01,Business,Merchant,Mobile,4607.65,EUR,38,770.19,Mobile,Australia,0,0
CASH_OUT,1716.11,1/2/2023 7:02,Merchant,Personal,POS,7010.94,KES,37,1783.03,PC,Germany,5294.83,0
CREDIT,2643.11,1/2/2023 7:03,Personal,Business,Online,3940.73,KES,4,955.52,Tablet,India,1297.62,0
DEBIT,1066.06,1/2/2023 7:04,Personal,Merchant,POS,1683.14,GBP,2,1056.44,PC,Canada,617.08,0
PAYMENT,4978.2,1/2/2023 7:05,Merchant,Business,Bank Transfer,4041.68,KES,12,698.89,Tablet,Germany,0,0
CASH_OUT,4905.78,1/2/2023 7:06,Merchant,Business,Online,5841.68,GBP,35,589.51,Mobile,Australia,935.9,0
CASH_OUT,3251.05,1/2/2023 7:07,Merchant,Merchant,Bank Transfer,9485.73,USD,6,1329.1,Tablet,Kenya,6234.68,0
CREDIT,4024.03,1/2/2023 7:08,Personal,Business,Bank Transfer,780.63,GBP,46,283.69,Tablet,Australia,0,1
TRANSFER,3578.35,1/2/2023 7:09,Merchant,Business,ATM,5123.2,GBP,8,1764.58,Tablet,Canada,1544.85,0
PAYMENT,2969.86,1/2/2023 7:10,Merchant,Business,POS,3356.31,KES,21,1569.45,Mobile,Australia,386.45,0
CREDIT,276.21,1/2/2023 7:11,Business,Merchant,POS,5132.29,USD,46,421.96,Mobile,USA,4856.08,0
PAYMENT,2279.27,1/2/2023 7:12,Business,Merchant,ATM,337.36,INR,35,1403.34,Mobile,UK,0,0
TRANSFER,3377.18,1/2/2023 7:13,Personal,Business,POS,3198.95,INR,48,1225.13,PC,India,0,0
TRANSFER,3390.88,1/2/2023 7:14,Business,Merchant,ATM,8216.69,INR,15,409.84,Tablet,Kenya,4825.81,0
CREDIT,1871.88,1/2/2023 7:15,Business,Merchant,Online,5584.02,USD,7,582.75,Mobile,UK,3712.14,0
TRANSFER,4709.04,1/2/2023 7:16,Merchant,Business,Bank Transfer,4560.77,EUR,15,847.52,PC,Germany,0,1
DEBIT,845.11,1/2/2023 7:17,Merchant,Merchant,Bank Transfer,2926.7,USD,45,1413.52,Mobile,UK,2081.59,0
CASH_OUT,2506.79,1/2/2023 7:18,Business,Personal,POS,3050.62,KES,6,1295.51,Tablet,Canada,543.83,0
CREDIT,3457.51,1/2/2023 7:19,Business,Merchant,Mobile,3892.7,GBP,47,1087.86,PC,Canada,435.19,0
PAYMENT,3488.71,1/2/2023 7:20,Business,Personal,Bank Transfer,8372.15,GBP,17,1548.4,Mobile,USA,4883.44,1
DEBIT,3246.71,1/2/2023 7:21,Personal,Business,ATM,9675.41,KES,4,1527.98,Mobile,UK,6428.7,0
CREDIT,1383.69,1/2/2023 7:22,Personal,Merchant,Mobile,4442.69,KES,22,1254.83,PC,Australia,3059,0
TRANSFER,789.47,1/2/2023 7:23,Personal,Business,Mobile,3994.19,GBP,32,1584.63,PC,UK,3204.72,0
TRANSFER,3183.34,1/2/2023 7:24,Business,Business,Bank Transfer,8480.85,EUR,22,701.81,PC,Canada,5297.51,0
TRANSFER,3000.52,1/2/2023 7:25,Business,Business,Bank Transfer,4326.36,EUR,27,1768.44,PC,Germany,1325.84,0
TRANSFER,904.99,1/2/2023 7:26,Personal,Business,Bank Transfer,5564.98,EUR,46,1249.07,PC,Germany,4659.99,0
PAYMENT,3528.64,1/2/2023 7:27,Personal,Business,ATM,2386.32,KES,15,1653.61,Mobile,India,0,0
DEBIT,2281.31,1/2/2023 7:28,Business,Merchant,Mobile,7460.68,GBP,44,1115.24,PC,Australia,5179.37,0
CASH_OUT,3342.13,1/2/2023 7:29,Merchant,Personal,POS,5366.68,GBP,22,475.95,PC,Australia,2024.55,0
PAYMENT,4188.46,1/2/2023 7:30,Personal,Merchant,ATM,8109.44,GBP,28,1107.7,Tablet,Germany,3920.98,0
PAYMENT,856.94,1/2/2023 7:31,Business,Merchant,Online,7829.25,USD,42,773.67,Mobile,UK,6972.31,0
CASH_OUT,105.53,1/2/2023 7:32,Business,Merchant,Bank Transfer,2228.55,USD,38,1410.12,Tablet,USA,2123.02,0
CASH_OUT,3897.72,1/2/2023 7:33,Merchant,Merchant,Mobile,7184.79,INR,9,977.8,Mobile,Germany,3287.07,0
TRANSFER,3052.39,1/2/2023 7:34,Business,Personal,ATM,8020.54,USD,34,1680.42,Mobile,Australia,4968.15,0
PAYMENT,3501.2,1/2/2023 7:35,Business,Merchant,Online,3526.46,EUR,36,1372.24,Mobile,Australia,25.26,0
CREDIT,4192.39,1/2/2023 7:36,Personal,Business,ATM,1808.83,EUR,9,1384.86,PC,Canada,0,0
CASH_OUT,4016.03,1/2/2023 7:37,Personal,Merchant,ATM,126.06,EUR,15,473.45,Tablet,Canada,0,0
CASH_OUT,4804.99,1/2/2023 7:38,Merchant,Merchant,POS,4563.95,EUR,45,1969.29,Mobile,India,0,0
DEBIT,2684.32,1/2/2023 7:39,Merchant,Personal,POS,3589.08,INR,20,1691.27,Mobile,India,904.76,0
CREDIT,2447.59,1/2/2023 7:40,Business,Personal,ATM,5593.61,EUR,8,1588.56,Mobile,UK,3146.02,0
CREDIT,2015.42,1/2/2023 7:41,Personal,Business,Online,1961.61,KES,28,693.92,Tablet,Germany,0,0
CASH_OUT,776.92,1/2/2023 7:42,Merchant,Merchant,Mobile,8610.69,KES,19,1094.48,Mobile,Germany,7833.77,0
TRANSFER,2867.31,1/2/2023 7:43,Merchant,Merchant,Mobile,2651.78,KES,16,317.35,Tablet,India,0,0
DEBIT,1392.29,1/2/2023 7:44,Merchant,Merchant,Bank Transfer,2341.65,USD,11,1100.03,Tablet,Germany,949.36,0
CREDIT,4607.32,1/2/2023 7:45,Business,Business,Bank Transfer,4859.07,GBP,42,334.48,PC,UK,251.75,0
CASH_OUT,2920.12,1/2/2023 7:46,Personal,Personal,Mobile,5038.63,INR,8,1128.42,Mobile,USA,2118.51,0
CREDIT,2968.27,1/2/2023 7:47,Merchant,Business,ATM,2229.34,KES,33,1315.01,Mobile,Canada,0,0
DEBIT,1781.07,1/2/2023 7:48,Personal,Merchant,ATM,2791.42,KES,10,810.88,Tablet,UK,1010.35,0
DEBIT,269.43,1/2/2023 7:49,Merchant,Personal,POS,1780.08,EUR,18,1022.16,Tablet,Germany,1510.65,0
PAYMENT,168.4,1/2/2023 7:50,Merchant,Personal,POS,7212.76,KES,35,1757.52,PC,UK,7044.36,0
CASH_OUT,2122.44,1/2/2023 7:51,Personal,Business,Bank Transfer,7723.88,EUR,43,261.7,Mobile,Canada,5601.44,0
DEBIT,431.98,1/2/2023 7:52,Personal,Personal,Mobile,4677.05,EUR,3,1593.88,Tablet,Kenya,4245.07,0
PAYMENT,3038.17,1/2/2023 7:53,Personal,Personal,ATM,7169.46,GBP,40,382.97,Mobile,Australia,4131.29,0
PAYMENT,4406.06,1/2/2023 7:54,Business,Merchant,Mobile,7385.76,USD,27,121.58,Mobile,Canada,2979.7,0
CREDIT,4415.74,1/2/2023 7:55,Merchant,Merchant,Online,1468.93,EUR,28,411.87,Mobile,Australia,0,1
CREDIT,3298.64,1/2/2023 7:56,Business,Personal,Mobile,9665.16,EUR,46,1541.83,Tablet,Canada,6366.52,0
PAYMENT,1064.05,1/2/2023 7:57,Personal,Personal,Online,8228.22,GBP,6,840,Mobile,Kenya,7164.17,0
CREDIT,4316.35,1/2/2023 7:58,Merchant,Business,POS,2124.39,EUR,47,1751.42,Tablet,Germany,0,0
DEBIT,4431.61,1/2/2023 7:59,Business,Business,POS,1943.03,INR,14,1073.18,PC,Germany,0,0
TRANSFER,991.3,1/2/2023 8:00,Merchant,Personal,Bank Transfer,1344.05,USD,7,93.39,PC,USA,352.75,0
DEBIT,3689.76,1/2/2023 8:01,Business,Merchant,Mobile,1469.95,INR,10,1447.59,Tablet,Canada,0,0
PAYMENT,1439.73,1/2/2023 8:02,Personal,Personal,Mobile,7506.8,KES,15,264.95,Mobile,UK,6067.07,0
PAYMENT,4015.18,1/2/2023 8:03,Business,Personal,Online,4749.58,USD,31,1589.29,PC,USA,734.4,0
DEBIT,4986.22,1/2/2023 8:04,Merchant,Merchant,POS,7851.05,KES,29,377.8,PC,Germany,2864.83,0
CREDIT,159.83,1/2/2023 8:05,Merchant,Merchant,Online,7487.92,EUR,42,723.62,Tablet,Germany,7328.09,0
CREDIT,4487.86,1/2/2023 8:06,Merchant,Business,POS,6085.67,GBP,17,1534.48,Tablet,India,1597.81,0
PAYMENT,3116.93,1/2/2023 8:07,Merchant,Business,Online,6895.03,INR,29,1910.75,Tablet,USA,3778.1,0
CASH_OUT,4867.18,1/2/2023 8:08,Personal,Business,POS,281.72,KES,49,774.3,Tablet,Germany,0,0
CREDIT,2330.4,1/2/2023 8:09,Business,Business,Online,3186.6,EUR,44,1667.33,Tablet,Kenya,856.2,0
DEBIT,4238.47,1/2/2023 8:10,Personal,Merchant,POS,6414.44,INR,15,422.04,Tablet,Australia,2175.97,0
CREDIT,321.35,1/2/2023 8:11,Personal,Personal,Online,192.52,INR,26,1624,Tablet,India,0,0
DEBIT,1683.04,1/2/2023 8:12,Personal,Business,Mobile,426.47,KES,12,1332.11,Mobile,UK,0,0
PAYMENT,344.41,1/2/2023 8:13,Merchant,Business,Bank Transfer,8533.69,EUR,25,425.85,Mobile,Australia,8189.28,0
CREDIT,4876.96,1/2/2023 8:14,Merchant,Merchant,Online,6871.85,GBP,41,639.88,Mobile,India,1994.89,0
DEBIT,4086.7,1/2/2023 8:15,Merchant,Merchant,Bank Transfer,2727.16,KES,5,306.95,Mobile,Canada,0,0
PAYMENT,4264.21,1/2/2023 8:16,Business,Personal,Mobile,6910.83,INR,4,796.79,PC,Canada,2646.62,0
CASH_OUT,4690.45,1/2/2023 8:17,Merchant,Personal,Mobile,7945.32,INR,44,447.11,Mobile,UK,3254.87,0
DEBIT,434.67,1/2/2023 8:18,Business,Merchant,POS,3137.26,USD,48,1305.8,PC,Kenya,2702.59,0
CASH_OUT,1934.13,1/2/2023 8:19,Merchant,Business,Bank Transfer,456.77,EUR,41,1989.28,PC,UK,0,0
CASH_OUT,364.46,1/2/2023 8:20,Merchant,Business,ATM,9334.51,USD,31,73.42,PC,USA,8970.05,0
TRANSFER,1061.86,1/2/2023 8:21,Personal,Business,POS,3517.28,GBP,3,1104.79,Tablet,Australia,2455.42,0
CREDIT,1154.54,1/2/2023 8:22,Personal,Personal,Bank Transfer,1154.17,KES,3,1168.65,PC,UK,0,0
DEBIT,2350.84,1/2/2023 8:23,Personal,Business,Online,4969.38,INR,26,1832.71,PC,UK,2618.54,0
CASH_OUT,1350.13,1/2/2023 8:24,Business,Business,Online,7707.83,EUR,17,1036.71,PC,India,6357.7,0
TRANSFER,513.88,1/2/2023 8:25,Business,Merchant,Mobile,2294.31,INR,10,1110.22,Tablet,Kenya,1780.43,0
PAYMENT,845.78,1/2/2023 8:26,Merchant,Business,ATM,2767.95,USD,2,969.72,Mobile,UK,1922.17,0
DEBIT,744.91,1/2/2023 8:27,Business,Merchant,Online,2502.88,USD,24,574.36,Mobile,USA,1757.97,0
